incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Illinois Police Department Patrol Boundary Shapes - i5tx-m5f3
102157684,II1200393,02/28/2012 12:17:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>A VEHICLE WAS STOPPED FOR AN EXPIRED REGISTRATION. THE DRIVE R WAS SUBSEQUENTLY ARRESTED FOR A CHAMPAIGN CITY WARRANT.,,FOURTH S & KIRBY,,URBANA,IL,null,null,40.098078,-88.233323,03/08/2012 06:10:02 AM,03/08/2012 06:13:28 AM,POINT (-88.233323 40.098078),12,Tuesday,Other,206477
102157686,II1200386,02/22/2012 08:00:00 AM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/>A RECUMBENT BIKE WAS DAMAGED AT THE ARC. POSSIBLE VIDEO FOOTAGE.,,PEABODY E & FIRST,,URBANA,IL,null,null,40.101447,-88.236601,03/08/2012 06:10:02 AM,03/08/2012 06:13:28 AM,POINT (-88.236601 40.101447),8,Wednesday,Property Crime,206477
102157687,II1200387,02/25/2012 09:54:00 AM,[UIPD] HARASSMENT BY TELEPHONE,HARASSMENT BY TELEPHONE            <BR/><BR/>A F&S SUPERVISOR HAS BEEN RECEIVING HARASSING TEXTS AND WANT S THEM TO STOP.,,OAK S & KIRBY,,URBANA,IL,null,null,40.102728,-88.241493,03/08/2012 06:10:02 AM,03/08/2012 06:13:28 AM,POINT (-88.241493 40.102728),9,Saturday,Disorder,206477
102158656,II1200411,03/01/2012 09:22:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT THAT HAD A VALID CHAMPAIGN CITY W ARRANT. SUBJECT WAS ARRESTED.,,BLK OF UNIVERSITY AVENUE E,,URBANA,IL,null,null,40.116326,-88.239593,03/08/2012 06:25:01 AM,03/08/2012 06:25:02 AM,POINT (-88.239593 40.116326),21,Thursday,Other,206477
102159176,II1200445,03/03/2012 12:25:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA: POSSESSION PROHIBITED ON PUBLIC PROPERTY,,FOURTH ST & GREEN ST,,URBANA,IL,null,null,40.110261,-88.233542,03/08/2012 06:45:02 AM,03/08/2012 06:45:03 AM,POINT (-88.233542 40.110261),0,Saturday,Liquor,206477
102159178,II1200423,03/02/2012 12:20:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA POSS ALCOHOL PUB PROP,,ARMORY & FOURTH,,URBANA,IL,null,null,40.105413,-88.233452,03/08/2012 06:45:02 AM,03/08/2012 06:45:04 AM,POINT (-88.233452 40.105413),12,Friday,Liquor,206477
102159179,II1200435,03/02/2012 04:35:00 PM,[UIPD] CARRYING OUT OF PREMISE,CARRYING OUT OF PREMISE            <BR/><BR/> NTA CARRYING OPEN LIQUOR OUTSIDE OF PREMISES,,THIRD ST & GREEN ST,,URBANA,IL,null,null,40.110245,-88.235385,03/08/2012 06:45:02 AM,03/08/2012 06:45:04 AM,POINT (-88.235385 40.110245),16,Friday,Liquor,206477
102159180,II1200424,03/02/2012 12:27:00 PM,[UIPD] CARRYING OUT OF PREMISE,CARRYING OUT OF PREMISE            <BR/><BR/> NTA OPEN LIQUOR,,SECOND & ARMORY,,URBANA,IL,null,null,40.105394,-88.236997,03/08/2012 06:45:02 AM,03/08/2012 06:45:04 AM,POINT (-88.236997 40.105394),12,Friday,Liquor,206477
102159183,II1200426,03/02/2012 12:39:00 PM,[UIPD] PUBLIC URINATION                (C),PUBLIC URINATION                (C)<BR/><BR/> NTA PUBLIC URINATION,,LOCUST & DANIEL,,URBANA,IL,null,null,40.107894,-88.240312,03/08/2012 06:45:02 AM,03/08/2012 06:45:04 AM,POINT (-88.240312 40.107894),12,Friday,Other Sexual Offense,206477
102159186,II1200428,03/02/2012 01:10:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA POSS ALCOHAL PUB PROP,,FIRST & JOHN,,URBANA,IL,null,null,40.109007,-88.238682,03/08/2012 06:45:02 AM,03/08/2012 06:45:05 AM,POINT (-88.238682 40.109007),13,Friday,Liquor,206477
102159188,II1200429,03/02/2012 01:46:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA POSS ALCOHOL PUB PROPERTY,,FIRST & JOHN,,URBANA,IL,null,null,40.109007,-88.238682,03/08/2012 06:45:02 AM,03/08/2012 06:45:05 AM,POINT (-88.238682 40.109007),13,Friday,Liquor,206477
102159190,II1200441,03/02/2012 11:03:00 PM,[UIPD] BATTERY-DOMESTIC,BATTERY-DOMESTIC                   <BR/><BR/> SUBJECT ARRESTED FOR DOMESTIC BATTERY.,,FOURTH S & JOHN,,URBANA,IL,null,null,40.10905,-88.23352,03/08/2012 06:45:02 AM,03/08/2012 06:45:05 AM,POINT (-88.23352 40.10905),23,Friday,Assault,206477
102159192,II1200419,03/02/2012 10:39:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA POSS ALCOHOL PUB PROP,,FIRST & ARMORY,,URBANA,IL,null,null,40.105387,-88.238644,03/08/2012 06:45:02 AM,03/08/2012 06:45:06 AM,POINT (-88.238644 40.105387),10,Friday,Liquor,206477
102159193,II1200442,03/02/2012 11:28:00 PM,[UIPD] MIP,MIP                                <BR/><BR/>NTA MIP,,FOURTH ST & DANIEL ST,,URBANA,IL,null,null,40.10795,-88.2335,03/08/2012 06:45:02 AM,03/08/2012 06:45:06 AM,POINT (-88.2335 40.10795),23,Friday,Other,206477
102159197,II1200421,03/02/2012 11:45:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA POSS ALCOHOL PUB PROP,,BLK OF CHALMERS E,,URBANA,IL,null,null,40.10652,-88.240294,03/08/2012 06:45:02 AM,03/08/2012 06:45:06 AM,POINT (-88.240294 40.10652),11,Friday,Liquor,206477
102159199,II1200433,03/02/2012 03:43:00 PM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/> NTA POSSESSION PUBLIC PROPERTY,,SECOND ST & JOHN ST,,URBANA,IL,null,null,40.109022,-88.237027,03/08/2012 06:45:02 AM,03/08/2012 06:45:07 AM,POINT (-88.237027 40.109022),15,Friday,Liquor,206477
102159265,II1200467,03/06/2012 08:30:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>SUBJECT'S COAT AND BELONGINGS WERE STOLEN FROM A U OF I LOCK ER.,,FIRST S & EUCLID,,URBANA,IL,null,null,40.103897,-88.238634,03/08/2012 07:00:03 AM,03/08/2012 07:00:03 AM,POINT (-88.238634 40.103897),8,Tuesday,Theft,206477
102666738,II1200502,03/10/2012 12:58:00 AM,[UIPD] SUSPEND REVOKED DRIVERS LICENSE,SUSPEND REVOKED DRIVERS LICENSE    <BR/><BR/> OFFICER MADE TRAFFIC STOP AND ARRESTED DRIVER FOR DUS.,,JOHN E & SIXTH / WRIGHT,,URBANA,IL,null,null,40.109079,-88.230367,03/11/2012 01:10:01 PM,03/12/2012 03:19:30 PM,POINT (-88.230367 40.109079),0,Saturday,Traffic,206477
102666740,II1200505,03/10/2012 06:04:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD (3) THREE VALID WARR ANTS. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO.,,FIRST STREET S & E. STOUGHTON STREET,,URBANA,IL,null,null,40.113441,-88.238719,03/11/2012 01:10:01 PM,03/12/2012 03:19:30 PM,POINT (-88.238719 40.113441),18,Saturday,Other,206477
102666741,II1200506,03/10/2012 09:06:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>SMALL AMOUNT OF CANNABIS AND PARAPHERNALIA WERE LOCATED ALON G WITH A LARGE AMOUNT OF US CURRENCY. ONE SUBJECT WAS ARREST ED.,,OREGON W & GOODWIN,,URBANA,IL,null,null,40.106975,-88.225507,03/11/2012 01:10:01 PM,03/12/2012 03:19:30 PM,POINT (-88.225507 40.106975),21,Saturday,Drugs,206477
102735200,II1200511,03/10/2012 08:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST: WALLET AND CONTENTS.,,BLK OF,,URBANA,IL,null,null,40.101835,-88.225282,03/12/2012 06:55:02 PM,03/12/2012 06:55:03 PM,POINT (-88.225282 40.101835),20,Saturday,Other,206477
102735203,II1200513,03/12/2012 12:05:00 AM,[UIPD] UI WARNING SPEEDING,UI WARNING SPEEDING                <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP FOR SPEEDING. OFFICER OBSER VED THE ODOR OF CANNABIS. DRIVER WAS ISSUED A CHAMPAIGN CITY NTA TO APPEAR FOR POSSESSION OF CANNABIS.,,NEIL & STADIUM,,URBANA,IL,null,null,40.102653,-88.243844,03/12/2012 06:55:02 PM,03/12/2012 06:55:04 PM,POINT (-88.243844 40.102653),0,Monday,Traffic,
102822448,II1200487,03/08/2012 06:42:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/>OFFICER RESPONDED TO POST I IN REFERENCE TO A SUBJECT WHO HA D HER I-PAD STOLEN FROM EVERITT LAB.,,GREEN W & WRIGHT ST.,,URBANA,IL,null,null,40.110317,-88.228874,03/14/2012 05:05:02 AM,03/14/2012 05:05:03 AM,POINT (-88.228874 40.110317),18,Thursday,Theft,206477
102823644,II1200501,03/09/2012 11:41:00 PM,[UIPD] ILLEGAL TRANSPORTATION OF LIQUOR,ILLEGAL TRANSPORTATION OF LIQUOR   <BR/><BR/>SUBJECT WAS A PASSENGER IN A VEHICLE THAT WAS STOPPED FOR A TRAFFIC VIOLATION. SUBJECT HAD A WARRANT FOR HIS ARREST AND WAS SUBSEQUENTLY ARRESTED.,,PENNSYLVANIA & LINCOLN,,URBANA,IL,null,null,40.100626,-88.219116,03/14/2012 05:45:01 AM,03/14/2012 05:45:02 AM,POINT (-88.219116 40.100626),23,Friday,Traffic,206477
102823645,II1200491,03/09/2012 08:35:00 AM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/>AN UNSECURED BACKPACK WAS STOLEN AT A UNIVERSITY OF ILLINOIS BUILDING.,,GREEN W & MATHEWS,,URBANA,IL,null,null,40.110467,-88.225716,03/14/2012 05:45:01 AM,03/14/2012 05:45:02 AM,POINT (-88.225716 40.110467),8,Friday,Theft,206477
105569774,II1200653,04/02/2012 07:51:00 AM,[UIPD] OTHER TROUBLE/INFO RPT,OTHER TROUBLE/INFO RPT             <BR/><BR/> BURGLARY REPORT AT THE REHAB CENTER,,OAK S & STADIUM,,URBANA,IL,null,null,40.103964,-88.241495,04/05/2012 05:30:01 PM,04/05/2012 05:30:02 PM,POINT (-88.241495 40.103964),7,Monday,Other,206477
102823698,II1200516,03/12/2012 11:47:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>VICTIM HAD A WRISTLET PURSE STOLEN FROM HER BAG WHILE TURNIN G IN A HOMEWORK ASSIGNMENT.,,SIXTH S & GREGORY,,URBANA,IL,null,null,40.104078,-88.230261,03/14/2012 05:55:01 AM,03/14/2012 05:55:02 AM,POINT (-88.230261 40.104078),11,Monday,Theft,206477
103115444,II1200533,03/15/2012 03:33:00 AM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/>OFFICER OBSERVED AN INDIVIDUAL PUNCH OUT A WINDOW ON SOUTH S IDE OF ILLINI UNION. INDIVIDUAL ARRESTED FOR CRIMINAL DAMAGE TO STATE SUPPORTED PROPERTY.,,GREEN W & WRIGHT,,URBANA,IL,null,null,40.110317,-88.228874,03/16/2012 04:20:01 PM,03/16/2012 04:20:02 PM,POINT (-88.228874 40.110317),3,Thursday,Property Crime,206477
103115447,II1200540,03/16/2012 12:16:00 AM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>VEHICLE WAS STOPPED FOR A TRAFFIC VIOLATION. THE DRIVER WAS ARRESTED ON A CITY OF CHAMPAIGN WARRANT.,,SIXTH S & JOHN,,URBANA,IL,null,null,40.107969,-88.230345,03/16/2012 04:20:01 PM,03/16/2012 04:20:02 PM,POINT (-88.230345 40.107969),0,Friday,Other,206477
103441140,II1200552,03/16/2012 06:50:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD TWO (2) VALID WARRAN TS. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO.,,GREEN STREET W & S. WRIGHT STREET,,URBANA,IL,null,null,40.110317,-88.228874,03/18/2012 11:50:02 AM,03/18/2012 11:50:18 AM,POINT (-88.228874 40.110317),18,Friday,Other,206477
103441141,II1200541,03/16/2012 12:33:00 AM,[UIPD] DRIVING UNDER THE INFL-ALCOHOL,DRIVING UNDER THE INFL-ALCOHOL     <BR/><BR/> A DRIVER WAS ARRESTED FOR DUI.,,GREEN ST E & FOURTH ST,,URBANA,IL,null,null,40.110261,-88.233542,03/18/2012 11:50:02 AM,03/18/2012 11:50:18 AM,POINT (-88.233542 40.110261),0,Friday,Traffic,206477
103441142,II1200553,03/16/2012 10:38:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD TWO (2) VALID CHAMPA IGN CITY WARRANTS. SUBJECT WAS ARRESTED AND TRANSPORTED TO C CSO.,,FIRST STREET S & E. STOUGHTON STREET,,URBANA,IL,null,null,40.113441,-88.238719,03/18/2012 11:50:02 AM,03/18/2012 11:50:18 AM,POINT (-88.238719 40.113441),22,Friday,Other,206477
103441143,II1200554,03/16/2012 10:51:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP AT 1ST AND UNIVERSITY WHERE THE PASSENGER WAS LATER ARRESTED FOR HAVING TWO VALID CHAMP AIGN CITY WARRANTS.,,FIRST ST & UNIVERSITY,,URBANA,IL,null,null,40.116332,-88.238742,03/18/2012 11:50:02 AM,03/18/2012 11:50:18 AM,POINT (-88.238742 40.116332),22,Friday,Other,206477
103500752,II1200562,03/18/2012 10:52:00 PM,[UIPD] DRIVING UNDER THE INFL-ALCOHOL,DRIVING UNDER THE INFL-ALCOHOL     <BR/><BR/>VEHICLE WAS STOPPED FOR DISOBEYING A STOP SIGN AND IMPROPER LANE USAGE. DRIVER WAS SUBSEQUENTLY ARRESTED FOR DUI.,,FIRST STREET & GREGORY DRIVE,,URBANA,IL,null,null,40.102717,-88.238622,03/19/2012 04:20:01 PM,03/19/2012 04:20:05 PM,POINT (-88.238622 40.102717),22,Sunday,Traffic,206477
103748348,II1200555,03/16/2012 11:55:00 PM,[UIPD] PUBLIC URINATION                (C),PUBLIC URINATION                (C)<BR/><BR/> NTA: PUBLIC URINATION,,SIXTH ST & JOHN ST,,URBANA,IL,null,null,40.107969,-88.230345,03/20/2012 02:55:01 PM,03/20/2012 02:55:31 PM,POINT (-88.230345 40.107969),23,Friday,Other Sexual Offense,206477
103748349,II1200567,03/19/2012 07:00:00 PM,[UIPD] SUSPEND REVOKED DRIVERS LICENSE,SUSPEND REVOKED DRIVERS LICENSE    <BR/><BR/>DRIVER WAS NOT WEARING A SEATBELT. OFFICER ACTIVATED EMERGEN CY LIGHTS AND INITIATED A TRAFFIC STOP. THE DRIVER WAS ARRES TED FOR DRIVING WHILE LICENSE SUSPENDED/REVOKED. THE DRIVER WAS ISSUED A CITATION AND A TRAFFIC WARNING. THE VEHICLE WAS TOWED/IMPOUNDED.,,NEIL STREET S & W. HEALEY ST/W. GREE,,URBANA,IL,null,null,40.111294,-88.243474,03/20/2012 02:55:01 PM,03/20/2012 02:55:32 PM,POINT (-88.243474 40.111294),19,Monday,Traffic,
103748350,II1200568,03/19/2012 09:10:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD TWO (2) CHAMPAIGN CI TY WARRANTS. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO.,,UNIVERSITY AVENUE E & S. WATER STREET,,URBANA,IL,null,null,40.116328,-88.239382,03/20/2012 02:55:01 PM,03/20/2012 02:55:32 PM,POINT (-88.239382 40.116328),21,Monday,Other,206477
103748351,II1200569,03/19/2012 11:07:00 PM,[UIPD] SUSPEND REVOKED DRIVERS LICENSE,SUSPEND REVOKED DRIVERS LICENSE    <BR/><BR/>SUBJECT WAS PULLED OVER FOR DRIVING WHILE DRIVER'S LICENSE S USPENDED AND LATER ARRESTED FOR VALID CLARK COUNTY WARRANT.,,MCCULLOUGH S & ELM,,URBANA,IL,null,null,40.111501,-88.213182,03/20/2012 02:55:01 PM,03/20/2012 02:55:32 PM,POINT (-88.213182 40.111501),23,Monday,Traffic,206477
103748352,II1200564,03/19/2012 01:01:00 AM,[UIPD] CANNABIS-DELIVERY 30GM & UNDER,CANNABIS-DELIVERY 30GM & UNDER     <BR/><BR/>OFFICERS INITIATED A TRAFFIC STOP ON VEHICLE FOR EXPIRED REG ISTRATION. OFFICERS COULD SMELL THE STRONG ODOR OF CANNABIS. CANNABIS WAS LOCATED IN THE VEHICLE DURING A SEARCH OF THE C AR. FURTHER INVESTIGATION LED OFFICERS TO ARREST SUBJECT FOR MANUFACTURE/DELIVERY OF CANNABIS.,,FOURTH N & UNIVERSITY,,URBANA,IL,null,null,40.116351,-88.233574,03/20/2012 02:55:01 PM,03/20/2012 02:55:32 PM,POINT (-88.233574 40.116351),1,Monday,Drugs,206477
104340871,II1200530,03/13/2012 08:30:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>STAFF DISCOVERED A 13 GALLON STORAGE CONTAINER MISSING FROM THE SALES AREA AT THE ROGER ADAMS LAB STOREROOM. **REPORT UNFOUNDED++++,,MATHEWS S & OREGON,,URBANA,IL,null,null,40.110473,-88.225583,03/25/2012 12:35:16 PM,03/25/2012 12:35:17 PM,POINT (-88.225583 40.110473),8,Tuesday,Theft,206477
104391432,II1200579,03/25/2012 02:09:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS WITNESSED A FIGHT IN PROGRESS. ON SUSPECT WAS ARRES TED.,,JOHN STREET E & FIFTH STREET,,URBANA,IL,null,null,40.109067,-88.232019,03/26/2012 05:10:01 PM,03/26/2012 05:10:02 PM,POINT (-88.232019 40.109067),2,Sunday,Assault,206477
104392288,II1200574,03/22/2012 03:28:00 PM,[UIPD] USE/SALE/DEL OF INTOXICATING COMPOU,USE/SALE/DEL OF INTOXICATING COMPOU<BR/><BR/>A VEHICLE WAS STOPPED FOR DISOBEYING A NO TURN ON RED SIGN. SYNTHETIC CANNABIS WAS SEIZED.,,GREEN W & GOODWIN,,URBANA,IL,null,null,40.110507,-88.223914,03/26/2012 05:20:25 PM,03/26/2012 05:20:26 PM,POINT (-88.223914 40.110507),15,Thursday,Drugs,206477
104392289,II1200575,03/22/2012 09:20:00 PM,[UIPD] ASSIST OTHER POLICE DEPT,ASSIST OTHER POLICE DEPT           <BR/><BR/> OFF DUTY OFFICER WITNESSED A VEHICLE CRASH,,I74 & 193 MILE MARKER,,URBANA,IL,null,null,40.120648,-88.071816,03/26/2012 05:20:25 PM,03/26/2012 05:20:26 PM,POINT (-88.071816 40.120648),21,Thursday,Other,
104392290,II1200576,03/23/2012 11:28:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>ON A TRAFFIC STOP TWO OCCUPANTS WERE ARRESTED ON A FAILURE T O APPEAR WARRANT OUT OF CHAMPAIGN COUNTY.,,GREEN ST & FOURTH ST,,URBANA,IL,null,null,40.110261,-88.233542,03/26/2012 05:20:25 PM,03/26/2012 05:20:26 PM,POINT (-88.233542 40.110261),23,Friday,Other,206477
104896075,II1200590,03/26/2012 10:27:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED THE SUBJECT(S). IT WAS DETERMINED THAT BO TH SUBJECTS HAD VALID WARRANTS. BOTH SUBJECTS WERE ARRESTED AND TRANSPORTED TO CCSO.,,UNIVERSITY AVENUE E & S. SIXTH ST/N. WRIGH,,URBANA,IL,null,null,40.116364,-88.23031,03/27/2012 07:35:02 PM,03/27/2012 07:36:26 PM,POINT (-88.23031 40.116364),22,Monday,Other,206477
173053140,II1301081,06/08/2013 01:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,DANIEL & FOURTH,,URBANA,IL,null,null,40.10795,-88.2335,06/10/2013 06:10:23 PM,06/10/2013 06:10:04 PM,POINT (-88.2335 40.10795),1,Saturday,Other,206477
105055097,II1200594,03/27/2012 09:15:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>SUBJECT LEFT HIS CELL PHONE OUTSIDE THE TRANSPORTATION BUILD ING AND SOMEONE TOOK IT.,,MATHEWS S & GREEN,,URBANA,IL,null,null,40.112144,-88.225609,03/29/2012 02:30:03 PM,03/29/2012 02:30:04 PM,POINT (-88.225609 40.112144),9,Tuesday,Theft,206477
105055162,II1200604,03/28/2012 12:13:00 AM,[UIPD] OPERATE UNINSURED MOTOR VEHICLE,OPERATE UNINSURED MOTOR VEHICLE    <BR/><BR/>VEHICLE WAS SOUTH BOUND ON FIRST IN THE WEST BOUND LANE AND ALMOST STRUCK OFFICER'S SQUAD CAR.,,GREEN E & FIRST,,URBANA,IL,null,null,40.110224,-88.23787,03/29/2012 02:40:03 PM,03/29/2012 02:40:03 PM,POINT (-88.23787 40.110224),0,Wednesday,Traffic,206477
105055166,II1200613,03/28/2012 02:30:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,FOURTH & DANIEL,,URBANA,IL,null,null,40.10795,-88.2335,03/29/2012 02:50:01 PM,03/29/2012 02:50:02 PM,POINT (-88.2335 40.10795),2,Wednesday,Other,206477
105055169,II1200605,03/27/2012 08:15:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>SUBJECTS INVOLVED IN A FIGHT ON UNIVERSITY OWNED BASKETBALL COURTS.,,OAK S & GREGORY DR,,URBANA,IL,null,null,40.101447,-88.236601,03/29/2012 02:50:01 PM,03/29/2012 02:50:02 PM,POINT (-88.236601 40.101447),20,Tuesday,Assault,206477
105055170,II1200608,03/27/2012 04:46:00 PM,[UIPD] DECEPTIVE PRACTICES,DECEPTIVE PRACTICES                <BR/><BR/>VICTIM MISLAID THEIR WALLET ON AN MTD BUS. THE WALLET WAS TAKEN BY AN UNKNOWN PERSON AND A CREDIT CARD WAS USED.,,LINCOLN S & ILLINOIS,,URBANA,IL,null,null,40.10927,-88.204922,03/29/2012 02:50:01 PM,03/29/2012 02:50:02 PM,POINT (-88.204922 40.10927),16,Tuesday,Theft,
105121510,II1200625,03/29/2012 01:58:00 AM,[UIPD] ASSIST OTHER POLICE DEPT,ASSIST OTHER POLICE DEPT           <BR/><BR/>CALLED TO ASSIST CPD WITH A DOMESTIC. SUSPECT HAD THREATENED TO KILL HER MOTHER AND WAS ARMED WITH A KNIFE.,,WALNUT N & GARWOOD,,URBANA,IL,61820,null,40.128473,-88.241113,03/30/2012 07:20:01 PM,03/30/2012 07:20:02 PM,POINT (-88.241113 40.128473),1,Thursday,Other,
105294630,II1200647,04/01/2012 05:04:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD A VALID CHAMPAIGN CI TY WARRANT. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO.,,OAK STREET S & E. GREGORY DRIVE,,URBANA,IL,null,null,40.104046,-88.241495,04/02/2012 05:30:02 PM,04/02/2012 05:30:03 PM,POINT (-88.241495 40.104046),17,Sunday,Other,206477
105294632,II1200651,04/01/2012 11:05:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD A VALID CHAMPAIGN CI TY WARRANT. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO.,,THIRD STREET S & E. GREEN STREET,,URBANA,IL,null,null,40.110245,-88.235385,04/02/2012 05:30:02 PM,04/02/2012 05:30:04 PM,POINT (-88.235385 40.110245),23,Sunday,Other,206477
105294634,II1200642,04/01/2012 02:06:00 AM,[UIPD] DRIVING UNDER THE INFL-ALCOHOL,DRIVING UNDER THE INFL-ALCOHOL     <BR/><BR/> SUBJECT ARRESTED FOR DUI,,GREEN E & FIRST,,URBANA,IL,null,null,40.110217,-88.238695,04/02/2012 05:30:02 PM,04/02/2012 05:30:04 PM,POINT (-88.238695 40.110217),2,Sunday,Traffic,206477
105297134,II1200632,03/29/2012 12:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST PROPERTY,,BLK OF CHESTER ST,,URBANA,IL,null,null,40.115812,-88.239585,04/02/2012 07:05:02 PM,04/02/2012 07:07:21 PM,POINT (-88.239585 40.115812),0,Thursday,Other,206477
105297136,II1200634,03/30/2012 08:40:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>SUBJECT WAS SLAPPED BY ANOTHER SUBJECT WHILE PLAYING BASKETB ALL.,,PEABODY E & FIRST,,URBANA,IL,null,null,40.101447,-88.236601,04/02/2012 07:05:02 PM,04/02/2012 07:07:21 PM,POINT (-88.236601 40.101447),20,Friday,Assault,206477
105297137,II1200635,03/30/2012 09:48:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER GOT OUT WITH TWO SUSPICIOUS SUBJECTS IN THE 200 BLOC K OF GREEN ST. ONE OF THE SUBJECTS WAS LATER ARRESTED FOR HA VING A VALID CHAMPAIGN CITY WARRANT.,,GREEN ST E & THIRD ST,,URBANA,IL,null,null,40.110245,-88.235385,04/02/2012 07:05:02 PM,04/02/2012 07:07:22 PM,POINT (-88.235385 40.110245),21,Friday,Other,206477
105297138,II1200626,03/30/2012 03:20:00 AM,[UIPD] CRIMINAL DAMAGE TO PROPERTY,CRIMINAL DAMAGE TO PROPERTY        <BR/><BR/> A UI STUDENT WAS ARRESTED FOR CRIMINAL DAMAGE TO BIKE,,FOURTH S & GREGORY DR,,URBANA,IL,null,null,40.102795,-88.233406,04/02/2012 07:05:02 PM,04/02/2012 07:07:22 PM,POINT (-88.233406 40.102795),3,Friday,Property Crime,206477
105297143,II1200620,03/29/2012 01:10:00 PM,[UIPD] DECEPTIVE PRACTICES,DECEPTIVE PRACTICES                <BR/><BR/>SUBJECTS TRIED TO PURCHASE ITEMS USING A FRAUDULENT CREDT CARD AND CHECK.,,GREEN W & WRIGHT,,URBANA,IL,null,null,40.110394,-88.227245,04/02/2012 07:05:02 PM,04/02/2012 07:07:22 PM,POINT (-88.227245 40.110394),13,Thursday,Theft,206477
