date_and_time,type,description,street_address,city,state,zip,latitude,longitude
03/12/2016 01:02:00 AM,[UIPD] POSS ALCOHOL PUB PROP / PARKING LOT,POSS ALCOHOL PUB PROP / PARKING LOT<BR/><BR/>LALWANI WAS WALKING WITH AN OPEN MILLER LITE BEER AND DROPPE D IT WHEN HE SAW POLICE.,FIFTH ST & JOHN ST E,URBANA,IL,,40.1091,-88.23200000000001
05/15/2016 03:03:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> FEMALE WAS BATTERED BY AN UNKNOWN OFFENDER.,JOHN ST & FIRST ST,URBANA,IL,,40.109,-88.2387
05/28/2016 11:41:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>TRAFFIC STOP FOR EXPIRED REGISTRATION. K9 ALERTED ON VEHICLE AND THE THE DRIVER WAS SUBSEQUENTLY ARRESTED FOR AN OUT OF COUNTY TRAFFIC WARRANT AND THE BACK SEAT PASSENGER WAS ARRES TED FOR PARAPHERNALIA AND UNLAWFUL USE OF WEAPON FOR A STUN GUN FOUND IN HER PURSE.,SPRINGFIELD AVE & LINCOLN AVE,URBANA,IL,61801.0,40.1128099,-88.219337
06/18/2016 02:06:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/> PHYSICAL ALTERCATION BETWEEN SEVERAL PERSONS.,DANIEL ST E & FIFTH ST,URBANA,IL,,40.108000000000004,-88.23200000000001
06/23/2016 01:09:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>OFFICERS RESPONDED TO THE UNDER GRADUATE LIBRARY TO REMOVE A TRESPASS SUSPECT. OFFICERS IDENTIFIED AND CONFIRMED HE WAS TRESPASSING. OFFICERS PLACED THE OFFENDER UNDER ARREST BUT W ERE MET WITH PHYSICAL RESISTANCE. THE OFFENDER ALSO ATTEMPTE D TO TRIP OFFICERS AND BIT ONE OFFICER MULTIPLE TIMES DURING THE PROCESS OF THE ARREST.,1400 Block GREGORY DR,URBANA,IL,,40.1046,-88.2268
06/27/2016 09:55:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>SUBJECT MATCHING THE DESCRIPTION OF A ROBBERY SUSPECT WAS LO CATED BY OFFICER. SUBJECT RAN FROM OFFICER AND WAS ARRESTED AFTER A FOOT PURSUIT.,1100 Block SPRINGFIELD AVE W,URBANA,IL,,40.113,-88.2232
07/05/2016 02:35:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>A FELONY STOP WAS CONDUCTED AFTER A VEHICLE ATTEMPTED TO FLE E A TRAFFIC STOP. THREE SUBJECTS WERE ARRESTED FOR VARIOUS OFFENSES. TWO HANDGUNS WERE LOCATED INSIDE THE VEHICLE.,GOODWIN AVE & SPRINGFIELD AVE,URBANA,IL,,40.1115,-88.2336
07/24/2016 12:03:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>SUBJECT TOOK A CELL PHONE FROM AN INDIVIDUALS HAND AND FLED WITH THE PROPERTY.,FOURTH ST & HEALEY ST,URBANA,IL,,40.1115,-88.2336
08/14/2016 08:45:00 PM,[UIPD] ROBBERY-ARMED,ROBBERY-ARMED                      <BR/><BR/>ATTEMPTED ROBBERY AND AGGRAVATED BATTERY OCCURRED AT THE SIE BEL CENTER COURTYARD. A WEAPON WAS IMPLIED BUT NOT USED. NO ITEMS OR MONEY WERE TAKEN.,200 Block GOODWIN AV N,URBANA,IL,,40.1138,-88.2247
09/03/2016 01:55:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>SUBJ PICKED UP A CHAIR IN THE BEER GARDEN OF JOE'S BREWERY & STRUCK AN INDIVIDUAL IN THE HEAD CAUSING A CUT ABOVE THE EY E. THE SUSPECT WAS CHASED DOWN BY THE VICTIM & HIS FRIENDS. THEY WERE ABLE TO DETAIN THE SUSPECT UNTIL POLICE ARRIVED.,1 Block ST & 6TH ST,URBANA,IL,,40.1102,-88.2293
09/26/2016 04:45:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> A U OF I EMPLOYEE REPORTED A BATTERY BY A COWORKER.,400 Block GOODWIN AV S,URBANA,IL,,40.1092,-88.2249
10/13/2016 01:13:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>A FIGHT OCCURRED AT THIRD ST AND CHALMERS AND A SUBJECT WAS ARRESTED FOR AGGRAVATED BATTERY.,THIRD & CHALMERS,URBANA,IL,,40.1083,-88.2292
10/18/2016 05:48:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>BATTTERY TO AN MTD DRIVER OCCURED ON A BUS AT THE STOP ADJAC ENT TO THE CERAMICS BUILDING. SUSPECT WAS RELEASED ON A NOTI CE TO APPEAR.,100 Block GOODWIN AV S,URBANA,IL,,40.1082,-88.2243
01/21/2018 06:10:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED <BR/><BR/>A SUBJECT WAS STRUCK IN THE FACE BY SOMEONE THAT SHE DID NO T KNOW.THE OFFENDER WAS LOCATED AND ARRESTED FOR AGGRAVATED BATTERY.,1000 Block GREGORY DR W,URBANA,IL,,40.1041,-88.221
01/21/2018 02:40:00 AM,[UIPD] BOMB THREAT,BOMB THREAT <BR/><BR/>OFFICERS INVESTIGATED CLAIMS OF A BOMB THREAT IN A RESIDENCE HALL. THE THREATS WERE UNFOUNDED,1000 Block COLLEGE CT W,URBANA,IL,,40.0989,-88.2215
06/03/2018 01:16:00 AM,[UIPD] BATTERY,"BATTERY <BR/><BR/>A RED LION STAFF MEMBER WAS BATTERED BY AN UNIDENTIFIED COLL EGE AGE WHITE MALE WITH BLONDE HAIR, WEARING A WHITE AND BLU E BASEBALL SHIRT AND BLUE JEANS.",200 Block GREEN ST E,URBANA,IL,,40.1076,-88.2285
06/03/2018 01:13:00 AM,[UIPD] BATTERY,BATTERY <BR/><BR/>A FEMALE REFUSED TO LEAVE THE RED LION AFTER BEING TOLD BY B AR STAFF NUMEROUS TIMES TO DEPART. DURING THE INCIDENT THE F EMALE ASSAULTED AND BATTERED THE RED LION BAR MANAGER. ONCE OFFICERS ARRIVED THE FEMALE RESISTED OFFICERES. THE FEMALE WAS ISSUED A NOTICE TO APPEAR AND RELEASED.,GREEN ST E & THIRD ST,URBANA,IL,,40.1099,-88.2356
03/11/2017 03:52:00 AM,[UIPD] UNLAWFUL POSS FIREARM & AMMUNITION,UNLAWFUL POSS FIREARM & AMMUNITION <BR/><BR/>OFFICER INITIATED A TRAFFIC STOP FOR DISOBEYING A STOP SIGN. OFFICER OBSERVED A BAG WITH SUSPECTED CANNABIS RESIDUE IN P LAIN VIEW. DRIVER OF THE VEHICLE WAS SUBSEQUENTLY ARRESTED F OR UNLAWFUL POSSESSION OF A FIREARM AND DEFACING IDENTIFICAT ION MARKS OF A FIREARM. DRIVER WAS ALSO ISSUED A CITATION FO R DISOBEYING A STOP SIGN. ANOTHER SUBJECT WAS ARRESTED ON TW O VALID WARRANTS.,CLARK E & THIRD,URBANA,IL,,40.1154,-88.2354
06/12/2018 07:05:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED <BR/><BR/> OFFICERS REPONDED TO INVESTIGATE A BATTERY,2000 Block LINCOLN AVE S,URBANA,IL,,40.0929,-88.21799999999999
06/14/2018 11:56:00 PM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS <BR/><BR/>OFFICER CONDUCTED A TRAFFIC STOP ON A VEHICLE. DRIVER WAS FOUND TO BE IN POSSESSION OF A HANDGUN.,SECOND ST S & GREEN ST,URBANA,IL,,40.1102,-88.23700000000001
10/08/2018 11:13:00 AM,[UIPD] BOMB THREAT,BOMB THREAT <BR/><BR/>UNIVERSITY OF ILLINOIS POLICE DEPARTMENT RECEIVED SEVERAL E-MAILS ABOUT ANTHRAX BOMBS BEING PLACED AROUND THE STATE OF ILLINOIS. THESE E-MAILS WERE DETERMINED TO BE A HOAX.,1100 Block SPRINGFIELD AVE W,URBANA,IL,,40.113,-88.2235
06/19/2018 01:20:00 AM,[UIPD] BATTERY-AGGRAVATED,"BATTERY-AGGRAVATED <BR/><BR/>MALE FLED IN HIS VEHICLE FROM TRAFFIC STOP AND STRUCK AN OFFICER'S ARM AS HE FLED. MALE WAS EVENTUALLY LOCATED AFTER COMMITTING MULTIPLE TRAFFIC VIOLATIONS, AND PLACED UNDER ARREST.",GOODWIN AVE & SPRINGFIELD AVE,URBANA,IL,,40.1128,-88.22399999999999
03/03/2018 01:34:00 AM,[UIPD] BATTERY,"BATTERY <BR/><BR/>VICTIM WAS BATTERED. VICTIM DID NOT WANT TO PRESS CHARGES AN D ONLY WANTED THE OFFENDER TO GET MEDICAL HELP. OFFICER IDEN TIFIED WHO THE OFFENDER WAS AND CONDUCTED A CHECK WELFARE ON HER. THE OFFENDER IS KNOWN TO HAVE MENTAL HEALTH ISSUES, WOULD NOT ANSWER THE DOOR, AND WAS UNCOOPERATIVE.",300 Block GREGORY DR,URBANA,IL,,40.1038,-88.2351
06/05/2017 09:00:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/> CALLED TO ASSIST CPD WITH POLICE K9,CHURCH ST & SABIN AVE,URBANA,IL,,40.1183,-88.2686
11/01/2018 12:58:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED <BR/><BR/>SPO ALERTED POLICE OF A FIGHT IN PROGRESS. OFFICERS ARRIVED AND FOUND ONE VICTIM WITH FACIAL WOUNDS. A SUBJ WAS INDENTIF IED AS THE OFFENDER AND ARRESTED FOR BATTERING THE VICTIM. T HE VICTIM WAS TRANSPORTED TO THE HOSPITAL.,THIRD ST & DANIEL,URBANA,IL,,40.1079,-88.2354
07/03/2018 09:40:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED <BR/><BR/>REPORTING PARTY SAID HE WAS HIT IN THE CHEST WHILE JOGGING. NO SUSPECTS,1300 Block GREEN ST W,URBANA,IL,,40.1107,-88.227
09/17/2018 01:20:00 PM,[UIPD] BATTERY,BATTERY <BR/><BR/>DEPARTMENT OF ECONOMICS STAFF MEMBER REPORTED SHE WAS THE VI CTIM OF A BATTERY BY A PROFESSOR,1400 Block GREGORY DR W,URBANA,IL,,40.1036,-88.2283
09/20/2018 09:25:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED <BR/><BR/>VICTIM WAS BATTERED WHILE WALKING DOWN SIDEWALK. VICTIM POSITIVELY IDENTIFIED OFFENDER AT SHOW-UP AND OFFENDER WAS ARRESTED.,FLORIDA AVE W & MARYLAND DR,URBANA,IL,,40.1006,-88.2242
07/30/2018 11:45:00 AM,[UIPD] BATTERY,BATTERY <BR/><BR/>TWO AMP PARTICIPANTS REPORTEDLY WERE INVOLVED IN PHYSICAL AL TERCATION. FURTHER INVESTIGATION SHOWS THIS WAS UNFOUNDED.,200 Block PEABODY DR E,URBANA,IL,,40.1023,-88.2351
04/29/2018 01:20:00 PM,[UIPD] BATTERY,BATTERY <BR/><BR/>UIPD OFFICERS INVESTIGATED A REPORTED BATTERY AND VERBAL ASS AULT THAT OCCURRED ON THE MAIN QUAD AT THE ILLINI UNION. THE OFFENDER EXITED THE AREA PRIOR TO POLICE ARRIVAL. THERE IS LIMITED INFORMATION REGARDING THE OFFENDER.,1400 Block GREEN ST W,URBANA,IL,,40.1095,-88.2273
11/07/2018 01:45:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED <BR/><BR/>OFFICER RESPONDED TO A BATTERY REPORT IN WHICH A STUDENT WAS TOUCHED INAPPROPRIATELY.,1200 Block GREEN ST W,URBANA,IL,,40.1107,-88.2248
04/25/2018 02:29:00 AM,[UIPD] BATTERY-AGGRAVATED,"BATTERY-AGGRAVATED <BR/><BR/>APPROXIMATELY EIGHT SUBJECT WERE INVOLVED IN A FIGHT AT THE INTERSECTION OF FIFTH ST AND JOHN ST, CHAMPAIGN, IL. MULTIPL E SUBJECTS WERE SPRAYED WITH OC SPRAY TO STOP THE FIGHT. THE SUBJECTS WERE DECONTAMINATED BY MEDICAL PERSONNEL AND RELEA SED FROM THE SCENE.",JOHN ST E & FIFTH,URBANA,IL,,40.1096,-88.2301
09/28/2018 02:40:00 AM,[UIPD] BATTERY,"BATTERY <BR/><BR/>OFFICER RESPONDED TO INVESTIGATE A BATTERY THAT OCCURED IN L OT A9, 605 E HEALEY, CHAMPAIGN.",600 Block HEALEY ST E,URBANA,IL,,40.1113,-88.23
11/05/2016 03:40:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICERS RESPONDED TO AN INTOXICATED DISORDERLY MAN/BATTERY DISPATCH AND LOCATED THE PARTIES INVOLVED. THE SUBJECT WAS T RANSPORTED TO THE HOSPITAL AND NO PARTIES WISHED TO PURSUE C RIMINAL CHARGES.,1400 Block FIRST ST S,URBANA,IL,,40.1,-88.24
11/11/2016 10:05:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER RESPONDED TO PAR IN REFERENCE TO A FIGHT THAT OCCURR ED OUTSIDE OF THE SOUTHEAST DOORS.,PENNSYLVANIA AV W & LINCOLN AVE.,URBANA,IL,,40.1003,-88.2207
11/21/2016 11:51:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>A DRIVER WAS ARRESTED FOR DRIVING UNDER THE INFLUENCE OF ALC OHOL.,SPRINGFIELD AVE & MATHEWS AVE,URBANA,IL,,40.1128,-88.22399999999999
11/28/2016 11:50:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>UIPD WAS ASSIGNED CPD CASE #C16-11065 FOR FOLLOW UP. VICTIM REPORTS BEING BATTERED AND ROBBED BY A PERSON KNOWN TO HIM.,OAK ST S & DANIEL ST,URBANA,IL,61820.0,40.1078938,-88.24156049999998
12/21/2016 12:42:00 AM,[UIPD] UNLAWFUL USE OF WEAPONS,UNLAWFUL USE OF WEAPONS            <BR/><BR/>VEHICLE STOPPED FOR SPEEDING AND IMPROPER LANE USAGE. ODOR OF CANNABIS WAS DETECTED. A LOADED REVOLVER WAS DISCOVERED ON THE DRIVER DURING THE SEARCH.,400 Block COLER AVE N,URBANA,IL,,40.1159,-88.21600000000001
01/25/2017 03:15:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/> SHOPLIFTER FLED FROM OFFICER AND WAS LATER APPREHENDED,800 Block WRIGHT ST S,URBANA,IL,,40.1083,-88.2292
02/10/2017 08:49:00 PM,[UIPD] ARSON-AGGRAVATED,ARSON-AGGRAVATED                   <BR/><BR/>CALLED TO ASSIST FIRE FOR SUBJECT THAT HAD PULLED FIRE ALARM .,1400 Block GREGORY DR W,URBANA,IL,,40.1036,-88.2283
02/11/2017 09:59:00 PM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>OFFICERS FLAGGED DOWN FOR ATTEMPTED ROBBERY BY VICTIM. SUSPECTS LATER LOCATED AND ARRESTED.,ARMORY E & FOURTH,URBANA,IL,61820.0,40.105406200000004,-88.23344159999998
03/05/2017 02:10:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/> SUBJECT WAS BATTERED AND ROBBED BY THREE UNKNOWN MALES.,LOCUST & JOHN,URBANA,IL,,40.109,-88.2403
03/28/2017 11:00:00 AM,[UIPD] ROBBERY,ROBBERY                            <BR/><BR/>ATTEMPTED ROBBERY OCCURRED ON CAMPUS SOMEWHERE BETWEEN BUSEY HALL AND ILLINOIS STREET RESIDENCE. THE VICTIM BELIEVES SHE SAW ONE OF THE ATTACKERS MANY HOURS AFTER ON A BUS.,1000 Block ILLINOIS ST W,URBANA,IL,,40.1092,-88.2213
03/31/2017 12:23:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>OFFICER OBSERVED FATHER AND DAUGHTER INVOLVED IN A PHYSICAL DOMESTIC. FATHER THEN GOT INTO A PHYSICAL FIGHT WITH DAUGHTE R'S BOYFRIEND. FATHER WAS ARRESTED AND TRANSPORTED TO THE JA IL.,ILLINOIS E & VINE,URBANA,IL,,40.1093,-88.2049
04/15/2017 03:02:00 AM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED                 <BR/><BR/>INTOXICATED SUBJECT TRANSPORTED TO PRESENCE. SHE ATTEMPTED T O JUMP OUT OF AMBULANCE AND BATTERED EMT PERSONNEL. ISSUED A STATE NTA FOR AGG BATTERY.,GOODWIN S & GREEN,URBANA,IL,,40.1177,-88.2276
04/26/2017 11:40:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>SUBJECT REPORTED SHE WAS INJURED WHEN HIT BY AN EGG THAT CAM E FROM A PASSING VEHICLE. NO SUSPECT INFO.,FOURTH & ARMORY,URBANA,IL,,40.1054,-88.2335
05/26/2017 02:23:00 AM,[UIPD] BATTERY,BATTERY                            <BR/><BR/> SUBJECT WAS PUNCHED IN THE FACE INSIDE MCDONALD'S.,600 Block GREEN ST E,URBANA,IL,,40.1104,-88.2296
08/20/2017 09:52:00 PM,[UIPD] MENTAL CASE-TRANSPORTATION,MENTAL CASE-TRANSPORTATION <BR/><BR/>OFFIECERS WERE DISPATCHED TO B4 PARKING LOT FOR A SUBJECT WHO CALLED FROM THE E-PHONE ASKING FOR SHELTER FOR THE NIGHT SUBJECT WAS TRANSPORTED TO CARLE HOSPITAL FOR A PSYCHOLOGICAL EVALUATION.,UNIVERSITY AV W & GOODWIN,URBANA,IL,,40.1161,-88.2252
10/28/2017 08:00:00 PM,[UIPD] BATTERY,BATTERY <BR/><BR/>STUDENT MADE LEWD COMMENTS AND GRABBED THE BUTTOCKS OF A FEM ALE AGAINST HER WILL,700 Block GOODWIN AV S,URBANA,IL,,40.1065,-88.2237
12/02/2017 04:07:00 PM,[UIPD] BATTERY-AGGRAVATED,BATTERY-AGGRAVATED <BR/><BR/>OFFICERS RESPONDED TO MANDOWN CALL. SUBJECT REFUSED MEDICAL ASSISTANCE AND BATTERED PARAMEDIC AND OFFICER. SUBJECT WAS ARRESTED FOR AGGRAVATED BATTERY.,BLK OF SAINT MARY'S RD,URBANA,IL,,40.0941,-88.2425
